2026-09-07T14:04:47.518464222Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vivid-strike/saison1/vkr/.
2026-09-07T14:04:48.866771788Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vivid-strike/saison1/va/.
2026-09-07T14:04:51.017720658Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vivy-fluorite-eyes-song/saison1/vf/.
2026-09-07T14:04:52.404655748Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vivy-fluorite-eyes-song/saison1/vkr/.
2026-09-07T14:04:52.404662617Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vivy-fluorite-eyes-song/saison1/vo/.
2026-09-07T14:04:53.851683405Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vivy-fluorite-eyes-song/saison1/va/.
2026-09-07T14:04:56.124072770Z [err]  [anime-sama-api] Version ignorée (film/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/voices-of-a-distant-star/film/vo/.
2026-09-07T14:04:56.124084110Z [err]  [anime-sama-api] Version ignorée (film/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/voices-of-a-distant-star/film/vkr/.
2026-09-07T14:04:57.337934861Z [err]  [anime-sama-api] Version ignorée (film/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/voices-of-a-distant-star/film/va/.
2026-09-07T14:04:59.814434334Z [err]  [anime-sama-api] Version ignorée (film/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/voyage-vers-agartha/film/vo/.
2026-09-07T14:04:59.971242607Z [err]  [anime-sama-api] Version ignorée (film/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/voyage-vers-agartha/film/vkr/.
2026-09-07T14:05:01.080218530Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vtuber-legend/saison1/vf/.
2026-09-07T14:05:01.374278668Z [err]  [anime-sama-api] Version ignorée (film/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/voyage-vers-agartha/film/va/.
2026-09-07T14:05:02.479971426Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vtuber-legend/saison1/vo/.
2026-09-07T14:05:02.479976646Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vtuber-legend/saison1/vkr/.
2026-09-07T14:05:03.873617054Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/vtuber-legend/saison1/va/.
2026-09-07T14:05:05.467377020Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1/.
2026-09-07T14:05:05.467383930Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2/.
2026-09-07T14:05:06.823361727Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4/.
2026-09-07T14:05:06.826630630Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3/.
2026-09-07T14:05:09.361723826Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wandance/saison1/vkr/.
2026-09-07T14:05:09.565382435Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wandance/saison1/vo/.
2026-09-07T14:05:10.306324358Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wandering-witch/saison1/vf/.
2026-09-07T14:05:10.931515590Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wandance/saison1/va/.
2026-09-07T14:05:11.700868441Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wandering-witch/saison1/vo/.
2026-09-07T14:05:11.977096025Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wandering-witch/saison1/vkr/.
2026-09-07T14:05:13.434263553Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wandering-witch/saison1/va/.
2026-09-07T14:05:15.579013823Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/vf/.
2026-09-07T14:05:15.643453855Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1/.
2026-09-07T14:05:15.679269871Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2/.
2026-09-07T14:05:16.960598362Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/vkr/.
2026-09-07T14:05:16.960601272Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/vo/.
2026-09-07T14:05:17.049564252Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3/.
2026-09-07T14:05:17.053296742Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4/.
2026-09-07T14:05:18.326519701Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/va/.
2026-09-07T14:05:19.118691705Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/vf/.
2026-09-07T14:05:20.671353461Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/vo/.
2026-09-07T14:05:20.671356481Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/vkr/.
2026-09-07T14:05:21.240966810Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/war-god-system-im-counting-on-you/saison1/vf/.
2026-09-07T14:05:21.996922671Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wangan-midnight/saison1/va/.
2026-09-07T14:05:22.601905841Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/war-god-system-im-counting-on-you/saison1/vkr/.
2026-09-07T14:05:22.601918861Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/war-god-system-im-counting-on-you/saison1/vo/.
2026-09-07T14:05:23.995041156Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/war-god-system-im-counting-on-you/saison1/va/.
2026-09-07T14:05:25.563690734Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2/.
2026-09-07T14:05:25.563701324Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1/.
2026-09-07T14:05:26.933266924Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3/.
2026-09-07T14:05:27.233833780Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4/.
2026-09-07T14:05:30.543867040Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/warau-arsnotoria-sun/saison1/vf/.
2026-09-07T14:05:31.955348268Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/warau-arsnotoria-sun/saison1/vo/.
2026-09-07T14:05:31.955352118Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/warau-arsnotoria-sun/saison1/vkr/.
2026-09-07T14:05:33.317032085Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/warau-arsnotoria-sun/saison1/va/.
2026-09-07T14:05:40.556433187Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2/.
2026-09-07T14:05:40.556444147Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1/.
2026-09-07T14:05:41.919413134Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3/.
2026-09-07T14:05:42.153395776Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4/.
2026-09-07T14:05:46.169049471Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wash-it-all-away/saison1/vf/.
2026-09-07T14:05:47.671579627Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wash-it-all-away/saison1/vo/.
2026-09-07T14:05:47.804563827Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wash-it-all-away/saison1/vkr/.
2026-09-07T14:05:49.200987101Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wash-it-all-away/saison1/va/.
2026-09-07T14:05:50.940508405Z [err]  [anime-sama-api] Version ignorée (film/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wasurenagumo/film/vkr/.
2026-09-07T14:05:50.940513105Z [err]  [anime-sama-api] Version ignorée (film/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wasurenagumo/film/vo/.
2026-09-07T14:05:52.335434352Z [err]  [anime-sama-api] Version ignorée (film/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wasurenagumo/film/va/.
2026-09-07T14:05:54.433616818Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/saison1/vf/.
2026-09-07T14:05:55.909735730Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/saison1/vo/.
2026-09-07T14:05:56.173327850Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/saison1/vkr/.
2026-09-07T14:05:57.492385911Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/saison1/va/.
2026-09-07T14:05:58.877182733Z [err]  [anime-sama-api] Version ignorée (oav/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/oav/vo/.
2026-09-07T14:05:58.885937941Z [err]  [anime-sama-api] Version ignorée (oav/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/oav/vf/.
2026-09-07T14:06:00.309270139Z [err]  [anime-sama-api] Version ignorée (oav/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/oav/vkr/.
2026-09-07T14:06:00.309275109Z [err]  [anime-sama-api] Version ignorée (oav/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watanare/oav/va/.
2026-09-07T14:06:00.572806569Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-1/.
2026-09-07T14:06:00.572811509Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-2/.
2026-09-07T14:06:01.935078427Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-4/.
2026-09-07T14:06:01.939101924Z [err]  [anime-sama-api] Version ignorée (https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wakfu/https://www.france.tv/france-3/wakfu/#season-france-3-wakfu-saison-3/.
2026-09-07T14:06:03.931555708Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watamote/saison1/vf/.
2026-09-07T14:06:05.363694744Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watamote/saison1/vo/.
2026-09-07T14:06:05.363698984Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watamote/saison1/vkr/.
2026-09-07T14:06:05.627606572Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watarikun-no-xx-ga-houkai-sunzen/saison1/vf/.
2026-09-07T14:06:06.725161068Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watamote/saison1/va/.
2026-09-07T14:06:06.999200663Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watarikun-no-xx-ga-houkai-sunzen/saison1/vkr/.
2026-09-07T14:06:06.999209923Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watarikun-no-xx-ga-houkai-sunzen/saison1/vo/.
2026-09-07T14:06:08.417396874Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watarikun-no-xx-ga-houkai-sunzen/saison1/va/.
2026-09-07T14:06:10.704812844Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/vf/.
2026-09-07T14:06:10.812942018Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/vf/.
2026-09-07T14:06:12.111907796Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/vo/.
2026-09-07T14:06:12.142633924Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/vkr/.
2026-09-07T14:06:12.211330312Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/vkr/.
2026-09-07T14:06:12.211338922Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/vo/.
2026-09-07T14:06:13.543937064Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/va/.
2026-09-07T14:06:13.614920942Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watashi-ni-tenshi-ga-maiorita/saison1/va/.
2026-09-07T14:06:16.172906808Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watatabe/saison1/vf/.
2026-09-07T14:06:17.555182034Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watatabe/saison1/vo/.
2026-09-07T14:06:17.559100162Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watatabe/saison1/vkr/.
2026-09-07T14:06:18.976616791Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/watatabe/saison1/va/.
2026-09-07T14:06:20.614165277Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wave-surfing-yappe/saison1/vf/.
2026-09-07T14:06:21.965038492Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wave-surfing-yappe/saison1/vkr/.
2026-09-07T14:06:21.965041702Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wave-surfing-yappe/saison1/vo/.
2026-09-07T14:06:23.333750491Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/wave-surfing-yappe/saison1/va/.
2026-09-07T14:06:25.663352550Z [err]  [anime-sama-api] Version ignorée (saison1/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/vostfr/.
2026-09-07T14:06:25.663355720Z [err]  [anime-sama-api] Version ignorée (saison1/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/vostfr/.
2026-09-07T14:06:27.098000190Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/vo/.
2026-09-07T14:06:27.098003060Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/vo/.
2026-09-07T14:06:27.098006080Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/vkr/.
2026-09-07T14:06:27.271418700Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/vkr/.
2026-09-07T14:06:28.530392568Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/va/.
2026-09-07T14:06:28.530397138Z [err]  [anime-sama-api] Version ignorée (saison2/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/vostfr/.
2026-09-07T14:06:28.702310390Z [err]  [anime-sama-api] Version ignorée (saison2/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/vostfr/.
2026-09-07T14:06:28.702314200Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison1/va/.
2026-09-07T14:06:29.858650680Z [err]  [anime-sama-api] Version ignorée (saison2/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/vo/.
2026-09-07T14:06:30.221915125Z [err]  [anime-sama-api] Version ignorée (saison2/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/vo/.
2026-09-07T14:06:30.612254259Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-have-always-been-10-cm-apart/saison1/vf/.
2026-09-07T14:06:31.249899626Z [err]  [anime-sama-api] Version ignorée (saison2/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/va/.
2026-09-07T14:06:31.249904616Z [err]  [anime-sama-api] Version ignorée (saison2/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/vkr/.
2026-09-07T14:06:31.567343456Z [err]  [anime-sama-api] Version ignorée (saison2/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/vkr/.
2026-09-07T14:06:31.567347886Z [err]  [anime-sama-api] Version ignorée (saison2/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison2/va/.
2026-09-07T14:06:32.019211846Z [err]  [anime-sama-api] Version ignorée (saison1/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-have-always-been-10-cm-apart/saison1/vkr/.
2026-09-07T14:06:32.019216926Z [err]  [anime-sama-api] Version ignorée (saison1/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-have-always-been-10-cm-apart/saison1/vo/.
2026-09-07T14:06:32.638170447Z [err]  [anime-sama-api] Version ignorée (saison3/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/vostfr/.
2026-09-07T14:06:32.936902121Z [err]  [anime-sama-api] Version ignorée (saison3/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/vostfr/.
2026-09-07T14:06:33.453397211Z [err]  [anime-sama-api] Version ignorée (saison1/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-have-always-been-10-cm-apart/saison1/va/.
2026-09-07T14:06:34.067300994Z [err]  [anime-sama-api] Version ignorée (saison3/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/vkr/.
2026-09-07T14:06:34.067307264Z [err]  [anime-sama-api] Version ignorée (saison3/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/vo/.
2026-09-07T14:06:34.350190777Z [err]  [anime-sama-api] Version ignorée (saison3/vkr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/vkr/.
2026-09-07T14:06:34.350195187Z [err]  [anime-sama-api] Version ignorée (saison3/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/vo/.
2026-09-07T14:06:35.514701650Z [err]  [anime-sama-api] Version ignorée (saison3/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/va/.
2026-09-07T14:06:35.514706550Z [err]  [anime-sama-api] Version ignorée (saison4/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison4/vostfr/.
2026-09-07T14:06:35.688967773Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-never-learn/saison1/vf/.
2026-09-07T14:06:35.730089256Z [err]  [anime-sama-api] Version ignorée (saison4/vostfr): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison4/vostfr/.
2026-09-07T14:06:35.739024573Z [err]  [anime-sama-api] Version ignorée (saison1/vf): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-never-learn/saison1/vf/.
2026-09-07T14:06:35.739028533Z [err]  [anime-sama-api] Version ignorée (saison3/va): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison3/va/.
2026-09-07T14:06:36.866925487Z [err]  [anime-sama-api] Version ignorée (saison4/vo): Anime-Sama a répondu HTTP 404 pour https://anime-sama.to/catalogue/we-bare-bears/saison4/vo/.
